51.52,-0.11,fod_long_range_hourly,31,N,52,Friday,1688045758,1688695200,2023-07-07T03:00:00+0100,57,,NaN,NaN,58,29,2900,30.03,181,P Cloudy,Partly Cloudy,Partly Cloudy,5,rain,0.0,81,1,0.0,Partly,Cloudy,,58,Low,0,0.0,0,10.0,57,231,SW,5,wx1600,"51.52,-0.11",2023-07-07,4,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,32,N,52,Friday,1688045758,1688698800,2023-07-07T04:00:00+0100,57,,NaN,NaN,57,29,2900,30.03,182,P Cloudy,Partly Cloudy,Partly Cloudy,7,rain,0.0,83,1,0.0,Partly,Cloudy,,57,Low,0,0.0,0,10.0,57,231,SW,4,wx1600,"51.52,-0.11",2023-07-07,5,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,33,D,52,Friday,1688045758,1688702400,2023-07-07T05:00:00+0100,56,Good,7.0,NaN,57,30,3000,30.03,183,P Cloudy,Partly Cloudy,Partly Cloudy,8,rain,0.0,84,1,0.0,Partly,Cloudy,,57,Low,0,0.1,0,10.0,56,222,SW,5,wx1100,"51.52,-0.11",2023-07-07,6,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,35,D,52,Friday,1688045758,1688706000,2023-07-07T06:00:00+0100,57,Good,7.0,NaN,57,30,3000,30.04,184,P Cloudy,Partly Cloudy,Partly Cloudy,8,rain,0.0,83,1,0.0,Partly,Cloudy,,57,Low,0,0.11,0,10.0,57,228,SW,5,wx1100,"51.52,-0.11",2023-07-07,7,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,36,D,52,Friday,1688045758,1688709600,2023-07-07T07:00:00+0100,59,Very Good,8.0,NaN,60,30,3000,30.04,185,P Cloudy,Partly Cloudy,Partly Cloudy,4,rain,0.0,77,1,0.0,Partly,Cloudy,,60,Low,0,0.48,0,10.0,59,221,SW,5,wx1100,"51.52,-0.11",2023-07-07,8,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,37,D,53,Friday,1688045758,1688713200,2023-07-07T08:00:00+0100,62,Very Good,8.0,NaN,62,30,3000,30.04,186,P Cloudy,Partly Cloudy,Partly Cloudy,3,rain,0.0,72,1,0.0,Partly,Cloudy,,62,Low,1,1.28,0,10.0,62,221,SW,6,wx1100,"51.52,-0.11",2023-07-07,9,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,39,D,52,Friday,1688045758,1688716800,2023-07-07T09:00:00+0100,64,Very Good,9.0,NaN,64,30,3000,30.05,187,P Cloudy,Partly Cloudy,Partly Cloudy,2,rain,0.0,64,1,0.0,Partly,Cloudy,,64,Low,2,2.49,0,10.0,64,223,SW,7,wx1100,"51.52,-0.11",2023-07-07,10,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,41,D,52,Friday,1688045758,1688720400,2023-07-07T10:00:00+0100,67,Very Good,9.0,NaN,67,30,3000,30.05,188,P Cloudy,Partly Cloudy,Partly Cloudy,1,rain,0.0,58,1,0.0,Partly,Cloudy,,67,Moderate,4,3.98,0,10.0,67,220,SW,8,wx1100,"51.52,-0.11",2023-07-07,11,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,43,D,51,Friday,1688045758,1688724000,2023-07-07T11:00:00+0100,69,Excellent,10.0,NaN,69,30,3000,30.05,189,P Cloudy,Partly Cloudy,Partly Cloudy,4,rain,0.0,51,1,0.0,Partly,Cloudy,,69,Moderate,5,5.47,0,10.0,69,222,SW,9,wx1100,"51.52,-0.11",2023-07-07,12,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,45,D,50,Friday,1688045758,1688727600,2023-07-07T12:00:00+0100,72,Excellent,10.0,NaN,72,30,3000,30.05,190,P Cloudy,Partly Cloudy,Partly Cloudy,4,rain,0.0,46,1,0.0,Partly,Cloudy,,72,High,7,6.61,0,10.0,72,221,SW,10,wx1100,"51.52,-0.11",2023-07-07,13,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,47,D,49,Friday,1688045758,1688731200,2023-07-07T13:00:00+0100,74,Excellent,10.0,16.0,74,30,3000,30.05,191,P Cloudy,Partly Cloudy,Partly Cloudy,10,rain,0.0,43,1,0.0,Partly,Cloudy,,74,High,7,7.09,0,10.0,74,219,SW,11,wx1100,"51.52,-0.11",2023-07-07,14,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,48,D,49,Friday,1688045758,1688734800,2023-07-07T14:00:00+0100,74,Excellent,10.0,17.0,74,30,3000,30.05,192,P Cloudy,Partly Cloudy,Partly Cloudy,10,rain,0.0,41,1,0.0,Partly,Cloudy,,74,High,7,6.75,0,10.0,74,221,SW,11,wx1100,"51.52,-0.11",2023-07-07,15,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,49,D,49,Friday,1688045758,1688738400,2023-07-07T15:00:00+0100,75,Excellent,10.0,17.0,75,30,3000,30.05,193,P Cloudy,Partly Cloudy,Partly Cloudy,10,rain,0.0,40,1,0.0,Partly,Cloudy,,75,High,6,5.69,0,10.0,75,220,SW,11,wx1100,"51.52,-0.11",2023-07-07,16,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,49,D,49,Friday,1688045758,1688742000,2023-07-07T16:00:00+0100,74,Excellent,10.0,16.0,74,30,3000,30.05,194,P Cloudy,Partly Cloudy,Partly Cloudy,9,rain,0.0,41,1,0.0,Partly,Cloudy,,74,Moderate,4,4.23,0,10.0,74,220,SW,11,wx1100,"51.52,-0.11",2023-07-07,17,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,48,D,49,Friday,1688045758,1688745600,2023-07-07T17:00:00+0100,74,Excellent,10.0,NaN,74,30,3000,30.05,195,P Cloudy,Partly Cloudy,Partly Cloudy,9,rain,0.0,42,1,0.0,Partly,Cloudy,,74,Moderate,3,2.72,0,10.0,74,222,SW,11,wx1100,"51.52,-0.11",2023-07-07,18,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,47,D,50,Friday,1688045758,1688749200,2023-07-07T18:00:00+0100,73,Excellent,10.0,NaN,73,30,3000,30.05,196,P Cloudy,Partly Cloudy,Partly Cloudy,9,rain,0.0,44,1,0.0,Partly,Cloudy,,73,Low,1,1.45,0,10.0,73,221,SW,11,wx1100,"51.52,-0.11",2023-07-07,19,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,46,D,51,Friday,1688045758,1688752800,2023-07-07T19:00:00+0100,72,Excellent,10.0,NaN,72,30,3000,30.05,197,P Cloudy,Partly Cloudy,Partly Cloudy,3,rain,0.0,47,1,0.0,Partly,Cloudy,,72,Low,1,0.58,0,10.0,72,222,SW,11,wx1100,"51.52,-0.11",2023-07-07,20,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,46,D,52,Friday,1688045758,1688756400,2023-07-07T20:00:00+0100,71,Excellent,10.0,NaN,71,30,3000,30.05,198,P Cloudy,Partly Cloudy,Partly Cloudy,3,rain,0.0,51,1,0.0,Partly,Cloudy,,71,Low,0,0.14,0,10.0,71,220,SW,10,wx1100,"51.52,-0.11",2023-07-07,21,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,45,D,52,Friday,1688045758,1688760000,2023-07-07T21:00:00+0100,69,Excellent,10.0,NaN,69,30,3000,30.06,199,P Cloudy,Partly Cloudy,Partly Cloudy,3,rain,0.0,56,1,0.0,Partly,Cloudy,,69,Low,0,0.09,0,10.0,69,217,SW,9,wx1100,"51.52,-0.11",2023-07-07,22,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,44,N,53,Friday,1688045758,1688763600,2023-07-07T22:00:00+0100,66,,NaN,NaN,66,29,2900,30.06,200,P Cloudy,Partly Cloudy,Partly Cloudy,4,rain,0.0,61,1,0.0,Partly,Cloudy,,66,Low,0,0.0,0,10.0,66,217,SW,8,wx1600,"51.52,-0.11",2023-07-07,23,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,43,N,53,Friday,1688045758,1688767200,2023-07-07T23:00:00+0100,65,,NaN,NaN,65,29,2900,30.07,201,P Cloudy,Partly Cloudy,Partly Cloudy,6,rain,0.0,66,1,0.0,Partly,Cloudy,,65,Low,0,0.0,0,10.0,65,218,SW,8,wx1600,"51.52,-0.11",2023-07-07,24,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,42,N,53,Saturday,1688045758,1688770800,2023-07-08T00:00:00+0100,63,,NaN,NaN,63,29,2900,30.08,202,P Cloudy,Partly Cloudy,Partly Cloudy,7,rain,0.0,70,1,0.0,Partly,Cloudy,,63,Low,0,0.0,0,10.0,63,219,SW,7,wx1600,"51.52,-0.11",2023-07-08,1,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,42,N,53,Saturday,1688045758,1688774400,2023-07-08T01:00:00+0100,61,,NaN,NaN,61,29,2900,30.08,203,P Cloudy,Partly Cloudy,Partly Cloudy,8,rain,0.0,75,1,0.0,Partly,Cloudy,,61,Low,0,0.0,0,10.0,61,217,SW,6,wx1600,"51.52,-0.11",2023-07-08,2,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,43,N,53,Saturday,1688045758,1688778000,2023-07-08T02:00:00+0100,60,,NaN,NaN,60,29,2900,30.08,204,P Cloudy,Partly Cloudy,Partly Cloudy,9,rain,0.0,78,1,0.0,Partly,Cloudy,,60,Low,0,0.0,0,10.0,60,218,SW,6,wx1600,"51.52,-0.11",2023-07-08,3,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,43,N,54,Saturday,1688045758,1688781600,2023-07-08T03:00:00+0100,59,,NaN,NaN,59,29,2900,30.08,205,P Cloudy,Partly Cloudy,Partly Cloudy,10,rain,0.0,82,1,0.0,Partly,Cloudy,,59,Low,0,0.0,0,10.0,59,217,SW,6,wx1600,"51.52,-0.11",2023-07-08,4,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,45,N,54,Saturday,1688045758,1688785200,2023-07-08T04:00:00+0100,58,,NaN,NaN,59,29,2900,30.08,206,P Cloudy,Partly Cloudy,Partly Cloudy,10,rain,0.0,84,1,0.0,Partly,Cloudy,,59,Low,0,0.0,0,10.0,58,218,SW,5,wx1600,"51.52,-0.11",2023-07-08,5,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,47,D,54,Saturday,1688045758,1688788800,2023-07-08T05:00:00+0100,58,Very Good,8.0,NaN,58,30,3000,30.08,207,P Cloudy,Partly Cloudy,Partly Cloudy,11,rain,0.0,85,1,0.0,Partly,Cloudy,,58,Low,0,0.11,0,10.0,58,208,SSW,5,wx1100,"51.52,-0.11",2023-07-08,6,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,49,D,54,Saturday,1688045758,1688792400,2023-07-08T06:00:00+0100,58,Very Good,8.0,NaN,59,30,3000,30.08,208,P Cloudy,Partly Cloudy,Partly Cloudy,10,rain,0.0,84,1,0.0,Partly,Cloudy,,59,Low,0,0.11,0,10.0,58,213,SSW,5,wx1100,"51.52,-0.11",2023-07-08,7,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,51,D,54,Saturday,1688045758,1688796000,2023-07-08T07:00:00+0100,61,Very Good,8.0,NaN,61,30,3000,30.07,209,P Cloudy,Partly Cloudy,Partly Cloudy,24,rain,0.0,79,1,0.0,Partly,Cloudy,,61,Low,0,0.43,0,10.0,61,208,SSW,6,wx1100,"51.52,-0.11",2023-07-08,8,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,52,D,55,Saturday,1688045758,1688799600,2023-07-08T08:00:00+0100,64,Very Good,9.0,NaN,64,30,3000,30.07,210,P Cloudy,Partly Cloudy,Partly Cloudy,23,rain,0.0,73,1,0.0,Partly,Cloudy,,64,Low,1,1.16,0,10.0,64,207,SSW,7,wx1100,"51.52,-0.11",2023-07-08,9,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,53,D,55,Saturday,1688045758,1688803200,2023-07-08T09:00:00+0100,67,Very Good,9.0,NaN,67,30,3000,30.07,211,P Cloudy,Partly Cloudy,Partly Cloudy,19,rain,0.0,65,1,0.0,Partly,Cloudy,,67,Low,2,2.28,0,10.0,67,209,SSW,8,wx1100,"51.52,-0.11",2023-07-08,10,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,54,D,54,Saturday,1688045758,1688806800,2023-07-08T10:00:00+0100,70,Excellent,10.0,NaN,70,30,3000,30.06,212,P Cloudy,Partly Cloudy,Partly Cloudy,15,rain,0.0,57,1,0.0,Partly,Cloudy,,70,Moderate,4,3.64,0,10.0,70,206,SSW,9,wx1100,"51.52,-0.11",2023-07-08,11,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,56,D,53,Saturday,1688045758,1688810400,2023-07-08T11:00:00+0100,72,Excellent,10.0,NaN,72,30,3000,30.06,213,P Cloudy,Partly Cloudy,Partly Cloudy,13,rain,0.0,51,1,0.0,Partly,Cloudy,,72,Moderate,5,5.01,0,10.0,72,205,SSW,10,wx1100,"51.52,-0.11",2023-07-08,12,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,57,D,52,Saturday,1688045758,1688814000,2023-07-08T12:00:00+0100,74,Excellent,10.0,16.0,74,30,3000,30.06,214,P Cloudy,Partly Cloudy,Partly Cloudy,14,rain,0.0,46,1,0.0,Partly,Cloudy,,74,High,6,6.07,0,10.0,74,205,SSW,11,wx1100,"51.52,-0.11",2023-07-08,13,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,58,D,51,Saturday,1688045758,1688817600,2023-07-08T13:00:00+0100,76,Excellent,10.0,17.0,76,30,3000,30.06,215,P Cloudy,Partly Cloudy,Partly Cloudy,11,rain,0.0,43,1,0.0,Partly,Cloudy,,76,High,7,6.51,0,10.0,76,202,SSW,12,wx1100,"51.52,-0.11",2023-07-08,14,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,58,D,51,Saturday,1688045758,1688821200,2023-07-08T14:00:00+0100,76,Excellent,10.0,18.0,76,30,3000,30.05,216,P Cloudy,Partly Cloudy,Partly Cloudy,11,rain,0.0,41,1,0.0,Partly,Cloudy,,76,High,6,6.19,0,10.0,76,202,SSW,13,wx1100,"51.52,-0.11",2023-07-08,15,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,58,D,51,Saturday,1688045758,1688824800,2023-07-08T15:00:00+0100,77,Excellent,10.0,17.0,77,30,3000,30.04,217,P Cloudy,Partly Cloudy,Partly Cloudy,11,rain,0.0,41,1,0.0,Partly,Cloudy,,77,Moderate,5,5.22,0,10.0,77,202,SSW,12,wx1100,"51.52,-0.11",2023-07-08,16,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,58,D,51,Saturday,1688045758,1688828400,2023-07-08T16:00:00+0100,76,Excellent,10.0,17.0,76,30,3000,30.03,218,P Cloudy,Partly Cloudy,Partly Cloudy,12,rain,0.0,43,1,0.0,Partly,Cloudy,,76,Moderate,4,3.88,0,10.0,76,203,SSW,13,wx1100,"51.52,-0.11",2023-07-08,17,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,58,D,52,Saturday,1688045758,1688832000,2023-07-08T17:00:00+0100,75,Excellent,10.0,17.0,75,30,3000,30.03,219,P Cloudy,Partly Cloudy,Partly Cloudy,12,rain,0.0,45,1,0.0,Partly,Cloudy,,75,Low,2,2.5,0,10.0,75,205,SSW,12,wx1100,"51.52,-0.11",2023-07-08,18,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,57,D,52,Saturday,1688045758,1688835600,2023-07-08T18:00:00+0100,74,Excellent,10.0,17.0,74,30,3000,30.02,220,P Cloudy,Partly Cloudy,Partly Cloudy,12,rain,0.0,47,1,0.0,Partly,Cloudy,,74,Low,1,1.33,0,10.0,74,207,SSW,12,wx1100,"51.52,-0.11",2023-07-08,19,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,57,D,53,Saturday,1688045758,1688839200,2023-07-08T19:00:00+0100,73,Excellent,10.0,17.0,73,30,3000,30.01,221,P Cloudy,Partly Cloudy,Partly Cloudy,6,rain,0.0,50,1,0.0,Partly,Cloudy,,73,Low,1,0.53,0,10.0,73,208,SSW,12,wx1100,"51.52,-0.11",2023-07-08,20,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,57,D,54,Saturday,1688045758,1688842800,2023-07-08T20:00:00+0100,71,Excellent,10.0,NaN,71,30,3000,30.01,222,P Cloudy,Partly Cloudy,Partly Cloudy,5,rain,0.0,54,1,0.0,Partly,Cloudy,,71,Low,0,0.13,0,10.0,71,208,SSW,11,wx1100,"51.52,-0.11",2023-07-08,21,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,56,D,54,Saturday,1688045758,1688846400,2023-07-08T21:00:00+0100,70,Excellent,10.0,NaN,70,30,3000,30.01,223,P Cloudy,Partly Cloudy,Partly Cloudy,5,rain,0.0,58,1,0.0,Partly,Cloudy,,70,Low,0,0.08,0,10.0,70,207,SSW,10,wx1100,"51.52,-0.11",2023-07-08,22,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,54,N,54,Saturday,1688045758,1688850000,2023-07-08T22:00:00+0100,68,,NaN,NaN,68,29,2900,30.01,224,P Cloudy,Partly Cloudy,Partly Cloudy,4,rain,0.0,63,1,0.0,Partly,Cloudy,,68,Low,0,0.0,0,10.0,68,208,SSW,10,wx1600,"51.52,-0.11",2023-07-08,23,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,52,N,54,Saturday,1688045758,1688853600,2023-07-08T23:00:00+0100,66,,NaN,NaN,66,29,2900,30.01,225,P Cloudy,Partly Cloudy,Partly Cloudy,1,rain,0.0,66,1,0.0,Partly,Cloudy,,66,Low,0,0.0,0,10.0,66,209,SSW,9,wx1600,"51.52,-0.11",2023-07-08,24,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,50,N,55,Sunday,1688045758,1688857200,2023-07-09T00:00:00+0100,65,,NaN,NaN,65,29,2900,30.01,226,P Cloudy,Partly Cloudy,Partly Cloudy,2,rain,0.0,70,1,0.0,Partly,Cloudy,,65,Low,0,0.0,0,10.0,65,209,SSW,8,wx1600,"51.52,-0.11",2023-07-09,1,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,49,N,55,Sunday,1688045758,1688860800,2023-07-09T01:00:00+0100,63,,NaN,NaN,64,29,2900,30.01,227,P Cloudy,Partly Cloudy,Partly Cloudy,14,rain,0.0,73,1,0.0,Partly,Cloudy,,64,Low,0,0.0,0,10.0,63,209,SSW,7,wx1600,"51.52,-0.11",2023-07-09,2,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,54,N,54,Sunday,1688045758,1688864400,2023-07-09T02:00:00+0100,62,,NaN,NaN,62,29,2900,30.01,228,P Cloudy,Partly Cloudy,Partly Cloudy,16,rain,0.0,75,1,0.0,Partly,Cloudy,,62,Low,0,0.0,0,10.0,62,216,SW,8,wx1600,"51.52,-0.11",2023-07-09,3,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,55,N,55,Sunday,1688045758,1688868000,2023-07-09T03:00:00+0100,61,,NaN,NaN,62,29,2900,30.0,229,P Cloudy,Partly Cloudy,Partly Cloudy,21,rain,0.0,78,1,0.0,Partly,Cloudy,,62,Low,0,0.0,0,10.0,61,217,SW,8,wx1600,"51.52,-0.11",2023-07-09,4,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,57,N,55,Sunday,1688045758,1688871600,2023-07-09T04:00:00+0100,60,,NaN,NaN,61,29,2900,30.0,230,P Cloudy,Partly Cloudy,Partly Cloudy,23,rain,0.0,80,1,0.0,Partly,Cloudy,,61,Low,0,0.0,0,10.0,60,217,SW,7,wx1600,"51.52,-0.11",2023-07-09,5,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,58,D,55,Sunday,1688045758,1688875200,2023-07-09T05:00:00+0100,60,Fair,5.0,NaN,61,11,4600,29.99,231,Few Showers,Few Showers,Few Showers,31,rain,0.01,81,1,0.0,Few,Showers,,61,Low,0,0.1,0,10.0,60,212,SSW,7,wx2000,"51.52,-0.11",2023-07-09,6,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,60,D,55,Sunday,1688045758,1688878800,2023-07-09T06:00:00+0100,60,Fair,5.0,NaN,61,11,4600,29.98,232,Few Showers,Few Showers,Few Showers,31,rain,0.01,82,1,0.0,Few,Showers,,61,Low,0,0.1,0,9.0,60,217,SW,8,wx2000,"51.52,-0.11",2023-07-09,7,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,60,D,55,Sunday,1688045758,1688882400,2023-07-09T07:00:00+0100,62,Good,6.0,NaN,63,11,4600,29.98,233,Few Showers,Few Showers,Few Showers,33,rain,0.01,77,1,0.0,Few,Showers,,63,Low,0,0.43,0,9.0,62,215,SW,8,wx2000,"51.52,-0.11",2023-07-09,8,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,61,D,56,Sunday,1688045758,1688886000,2023-07-09T08:00:00+0100,64,Good,6.0,NaN,65,11,4600,29.98,234,Few Showers,Few Showers,Few Showers,31,rain,0.01,74,1,0.0,Few,Showers,,65,Low,1,1.15,0,9.0,64,215,SW,9,wx2000,"51.52,-0.11",2023-07-09,9,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,60,D,56,Sunday,1688045758,1688889600,2023-07-09T09:00:00+0100,67,Very Good,9.0,NaN,67,28,2800,29.98,235,M Cloudy,Mostly Cloudy,Mostly Cloudy,24,rain,0.0,69,1,0.0,Mostly,Cloudy,,67,Low,2,2.26,0,9.0,67,218,SW,9,wx1200,"51.52,-0.11",2023-07-09,10,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,60,D,55,Sunday,1688045758,1688893200,2023-07-09T10:00:00+0100,68,Excellent,10.0,NaN,68,28,2800,29.98,236,M Cloudy,Mostly Cloudy,Mostly Cloudy,23,rain,0.0,64,1,0.0,Mostly,Cloudy,,68,Moderate,4,3.63,0,9.0,68,216,SW,10,wx1200,"51.52,-0.11",2023-07-09,11,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,59,D,55,Sunday,1688045758,1688896800,2023-07-09T11:00:00+0100,70,Excellent,10.0,NaN,70,30,3000,29.97,237,P Cloudy,Partly Cloudy,Partly Cloudy,20,rain,0.0,59,1,0.0,Partly,Cloudy,,70,Moderate,5,4.99,0,9.0,70,219,SW,11,wx1100,"51.52,-0.11",2023-07-09,12,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,59,D,55,Sunday,1688045758,1688900400,2023-07-09T12:00:00+0100,72,Excellent,10.0,17.0,72,30,3000,29.97,238,P Cloudy,Partly Cloudy,Partly Cloudy,18,rain,0.0,55,1,0.0,Partly,Cloudy,,72,High,6,6.05,0,9.0,72,220,SW,12,wx1100,"51.52,-0.11",2023-07-09,13,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,59,D,54,Sunday,1688045758,1688904000,2023-07-09T13:00:00+0100,73,Excellent,10.0,17.0,73,30,3000,29.97,239,P Cloudy,Partly Cloudy,Partly Cloudy,19,rain,0.0,52,1,0.0,Partly,Cloudy,,73,High,6,6.49,0,9.0,73,218,SW,12,wx1100,"51.52,-0.11",2023-07-09,14,+0100,F,2023-06-29 14:30:34,,
51.52,-0.11,fod_long_range_hourly,61,D,54,Sunday,1688045758,1688907600,2023-07-09T14:00:00+0100,73,Excellent,10.0,17.0,73,28,2800,29.98,240,M Cloudy,Mostly Cloudy,Mostly Cloudy,18,rain,0.0,50,1,0.0,Mostly,Cloudy,,73,High,6,6.17,0,10.0,73,219,SW,13,wx1200,"51.52,-0.11",2023-07-09,15,+0100,F,2023-06-29 14:30:34,,
